country,code,year,total_mt,per_capita_t
Kazakhstan,KAZ,1980,230.26,15.196
Kazakhstan,KAZ,1981,225.58,14.721
Kazakhstan,KAZ,1982,229.74,14.829
Kazakhstan,KAZ,1983,232.79,14.86
Kazakhstan,KAZ,1984,234.66,14.81
Kazakhstan,KAZ,1985,253.15,15.791
Kazakhstan,KAZ,1986,258.13,15.873
Kazakhstan,KAZ,1987,256.68,15.531
Kazakhstan,KAZ,1988,273.73,16.312
Kazakhstan,KAZ,1989,264.61,15.568
Kazakhstan,KAZ,1990,267.41,15.588
Kazakhstan,KAZ,1991,260.42,15.072
Kazakhstan,KAZ,1992,233.52,13.473
Kazakhstan,KAZ,1993,207.56,12.015
Kazakhstan,KAZ,1994,174.67,10.248
Kazakhstan,KAZ,1995,168.47,10.069
Kazakhstan,KAZ,1996,154.72,9.425
Kazakhstan,KAZ,1997,147.29,9.181
Kazakhstan,KAZ,1998,145.62,9.306
Kazakhstan,KAZ,1999,118.76,7.684
Kazakhstan,KAZ,2000,142.2,9.173
Kazakhstan,KAZ,2001,138.04,8.862
Kazakhstan,KAZ,2002,156.77,10.013
Kazakhstan,KAZ,2003,175.02,11.114
Kazakhstan,KAZ,2004,185.48,11.702
Kazakhstan,KAZ,2005,198.45,12.428
Kazakhstan,KAZ,2006,219.63,13.639
Kazakhstan,KAZ,2007,225.71,13.884
Kazakhstan,KAZ,2008,226.1,13.764
Kazakhstan,KAZ,2009,223.19,13.429
Kazakhstan,KAZ,2010,248.09,14.735
Kazakhstan,KAZ,2011,238.16,13.955
Kazakhstan,KAZ,2012,245.26,14.172
Kazakhstan,KAZ,2013,253.53,14.441
Kazakhstan,KAZ,2014,299.14,16.79
Kazakhstan,KAZ,2015,303.05,16.758
Kazakhstan,KAZ,2016,301.74,16.431
Kazakhstan,KAZ,2017,317.72,17.034
Kazakhstan,KAZ,2018,329.57,17.408
Kazakhstan,KAZ,2019,296.04,15.411
Kazakhstan,KAZ,2020,281.79,14.464
Kazakhstan,KAZ,2021,244.9,12.404
Kazakhstan,KAZ,2022,274.35,13.694
Kazakhstan,KAZ,2023,286.17,14.076
Kazakhstan,KAZ,2024,287.01,13.937
Canada,CAN,1850,0.06,0.024
Canada,CAN,1851,0.07,0.027
Canada,CAN,1852,0.08,0.032
Canada,CAN,1853,0.1,0.038
Canada,CAN,1854,0.12,0.044
Canada,CAN,1855,0.15,0.052
Canada,CAN,1856,0.18,0.06
Canada,CAN,1857,0.22,0.07
Canada,CAN,1858,0.26,0.083
Canada,CAN,1859,0.32,0.097
Canada,CAN,1860,0.38,0.115
Canada,CAN,1861,0.46,0.135
Canada,CAN,1862,0.56,0.163
Canada,CAN,1863,0.7,0.203
Canada,CAN,1864,0.84,0.24
Canada,CAN,1865,1.02,0.287
Canada,CAN,1866,1.24,0.346
Canada,CAN,1867,1.59,0.439
Canada,CAN,1868,0.95,0.258
Canada,CAN,1869,0.69,0.184
Canada,CAN,1870,1.22,0.325
Canada,CAN,1871,1.78,0.467
Canada,CAN,1872,1.85,0.478
Canada,CAN,1873,1.61,0.41
Canada,CAN,1874,1.62,0.408
Canada,CAN,1875,1.88,0.465
Canada,CAN,1876,1.86,0.454
Canada,CAN,1877,2.02,0.487
Canada,CAN,1878,1.93,0.459
Canada,CAN,1879,2.18,0.511
Canada,CAN,1880,5.23,1.209
Canada,CAN,1881,5.59,1.276
Canada,CAN,1882,6.62,1.492
Canada,CAN,1883,7.43,1.657
Canada,CAN,1884,8.6,1.897
Canada,CAN,1885,8.24,1.798
Canada,CAN,1886,8.8,1.898
Canada,CAN,1887,10.15,2.165
Canada,CAN,1888,13.31,2.808
Canada,CAN,1889,11.29,2.357
Canada,CAN,1890,12.41,2.563
Canada,CAN,1891,13.94,2.849
Canada,CAN,1892,13.89,2.809
Canada,CAN,1893,14.85,2.974
Canada,CAN,1894,14.18,2.811
Canada,CAN,1895,13.53,2.655
Canada,CAN,1896,14.65,2.846
Canada,CAN,1897,14.8,2.847
Canada,CAN,1898,15.71,2.991
Canada,CAN,1899,19.17,3.601
Canada,CAN,1900,20.63,3.81
Canada,CAN,1901,23.85,4.315
Canada,CAN,1902,25.65,4.531
Canada,CAN,1903,27.96,4.807
Canada,CAN,1904,33.1,5.538
Canada,CAN,1905,35.39,5.762
Canada,CAN,1906,37.39,5.925
Canada,CAN,1907,46.99,7.247
Canada,CAN,1908,47.41,7.115
Canada,CAN,1909,45.39,6.639
Canada,CAN,1910,51.62,7.371
Canada,CAN,1911,60.27,8.413
Canada,CAN,1912,67.27,9.193
Canada,CAN,1913,79.28,10.622
Canada,CAN,1914,68.38,8.982
Canada,CAN,1915,61.12,7.87
Canada,CAN,1916,76.46,9.652
Canada,CAN,1917,85.24,10.55
Canada,CAN,1918,89.52,10.857
Canada,CAN,1919,76.09,9.049
Canada,CAN,1920,84.38,9.844
Canada,CAN,1921,80.48,9.217
Canada,CAN,1922,69.21,7.784
Canada,CAN,1923,92.98,10.275
Canada,CAN,1924,77.38,8.403
Canada,CAN,1925,75.25,8.028
Canada,CAN,1926,84.76,8.885
Canada,CAN,1927,92.0,9.477
Canada,CAN,1928,93.78,9.491
Canada,CAN,1929,99.03,9.862
Canada,CAN,1930,94.35,9.258
Canada,CAN,1931,75.85,7.343
Canada,CAN,1932,70.21,6.715
Canada,CAN,1933,69.48,6.574
Canada,CAN,1934,79.91,7.479
Canada,CAN,1935,78.8,7.295
Canada,CAN,1936,86.16,7.891
Canada,CAN,1937,93.48,8.47
Canada,CAN,1938,85.54,7.667
Canada,CAN,1939,95.0,8.41
Canada,CAN,1940,108.62,9.484
Canada,CAN,1941,120.15,10.332
Canada,CAN,1942,131.08,11.084
Canada,CAN,1943,138.06,11.465
Canada,CAN,1944,140.41,11.45
Canada,CAN,1945,130.52,10.453
Canada,CAN,1946,138.42,10.886
Canada,CAN,1947,143.55,11.087
Canada,CAN,1948,158.51,12.022
Canada,CAN,1949,145.02,10.783
Canada,CAN,1950,154.13,11.216
Canada,CAN,1951,162.68,11.551
Canada,CAN,1952,159.41,11.007
Canada,CAN,1953,160.61,10.781
Canada,CAN,1954,162.97,10.638
Canada,CAN,1955,169.48,10.775
Canada,CAN,1956,189.8,11.745
Canada,CAN,1957,182.82,10.986
Canada,CAN,1958,182.16,10.65
Canada,CAN,1959,184.48,10.532
Canada,CAN,1960,192.72,10.767
Canada,CAN,1961,194.0,10.623
Canada,CAN,1962,206.99,11.12
Canada,CAN,1963,210.91,11.121
Canada,CAN,1964,237.58,12.296
Canada,CAN,1965,251.92,12.797
Canada,CAN,1966,259.07,12.919
Canada,CAN,1967,281.64,13.8
Canada,CAN,1968,303.26,14.626
Canada,CAN,1969,307.12,14.599
Canada,CAN,1970,341.23,15.916
Canada,CAN,1971,352.32,16.091
Canada,CAN,1972,380.81,17.13
Canada,CAN,1973,381.3,16.937
Canada,CAN,1974,389.63,17.071
Canada,CAN,1975,396.79,17.141
Canada,CAN,1976,398.97,17.009
Canada,CAN,1977,407.79,17.184
Canada,CAN,1978,415.53,17.329
Canada,CAN,1979,441.68,18.223
Canada,CAN,1980,442.84,18.05
Canada,CAN,1981,429.62,17.292
Canada,CAN,1982,414.45,16.486
Canada,CAN,1983,408.33,16.068
Canada,CAN,1984,425.24,16.565
Canada,CAN,1985,421.73,16.266
Canada,CAN,1986,404.72,15.441
Canada,CAN,1987,430.98,16.238
Canada,CAN,1988,455.67,16.922
Canada,CAN,1989,462.89,16.915
Canada,CAN,1990,458.02,16.482
Canada,CAN,1991,449.78,15.974
Canada,CAN,1992,463.39,16.259
Canada,CAN,1993,464.07,16.096
Canada,CAN,1994,478.47,16.415
Canada,CAN,1995,491.31,16.678
Canada,CAN,1996,507.78,17.058
Canada,CAN,1997,522.02,17.366
Canada,CAN,1998,529.61,17.462
Canada,CAN,1999,543.86,17.774
Canada,CAN,2000,566.68,18.344
Canada,CAN,2001,558.98,17.908
Canada,CAN,2002,564.26,17.893
Canada,CAN,2003,581.19,18.255
Canada,CAN,2004,576.29,17.935
Canada,CAN,2005,570.4,17.583
Canada,CAN,2006,566.32,17.287
Canada,CAN,2007,589.96,17.828
Canada,CAN,2008,574.21,17.167
Canada,CAN,2009,541.13,15.997
Canada,CAN,2010,554.31,16.209
Canada,CAN,2011,562.83,16.288
Canada,CAN,2012,561.77,16.086
Canada,CAN,2013,568.59,16.11
Canada,CAN,2014,564.94,15.854
Canada,CAN,2015,563.0,15.655
Canada,CAN,2016,553.71,15.231
Canada,CAN,2017,566.66,15.395
Canada,CAN,2018,575.09,15.42
Canada,CAN,2019,579.01,15.325
Canada,CAN,2020,524.21,13.733
Canada,CAN,2021,537.48,13.977
Canada,CAN,2022,547.66,14.107
Canada,CAN,2023,545.48,13.88
Canada,CAN,2024,533.34,13.42
Mexico,MEX,1856,0.01,0.001
Mexico,MEX,1857,0.01,0.001
Mexico,MEX,1858,0.02,0.002
Mexico,MEX,1859,0.01,0.001
Mexico,MEX,1860,0.01,0.001
Mexico,MEX,1861,0.01,0.001
Mexico,MEX,1862,0.03,0.004
Mexico,MEX,1863,0.02,0.002
Mexico,MEX,1864,0.01,0.001
Mexico,MEX,1865,0.02,0.002
Mexico,MEX,1866,0.04,0.004
Mexico,MEX,1867,0.02,0.002
Mexico,MEX,1868,0.01,0.001
Mexico,MEX,1869,0.0,0.0
Mexico,MEX,1870,0.01,0.001
Mexico,MEX,1871,0.01,0.001
Mexico,MEX,1872,0.03,0.003
Mexico,MEX,1873,0.03,0.004
Mexico,MEX,1874,0.03,0.004
Mexico,MEX,1875,0.04,0.004
Mexico,MEX,1876,0.04,0.004
Mexico,MEX,1877,0.05,0.005
Mexico,MEX,1878,0.06,0.006
Mexico,MEX,1879,0.08,0.008
Mexico,MEX,1880,0.09,0.009
Mexico,MEX,1881,0.06,0.006
Mexico,MEX,1882,0.08,0.008
Mexico,MEX,1883,0.08,0.008
Mexico,MEX,1884,0.07,0.007
Mexico,MEX,1885,0.06,0.006
Mexico,MEX,1886,0.09,0.008
Mexico,MEX,1887,0.17,0.016
Mexico,MEX,1888,0.23,0.021
Mexico,MEX,1889,0.3,0.026
Mexico,MEX,1890,0.46,0.04
Mexico,MEX,1891,1.1,0.094
Mexico,MEX,1892,1.62,0.137
Mexico,MEX,1893,1.42,0.118
Mexico,MEX,1894,1.56,0.128
Mexico,MEX,1895,1.51,0.122
Mexico,MEX,1896,1.65,0.131
Mexico,MEX,1897,2.31,0.181
Mexico,MEX,1898,2.62,0.203
Mexico,MEX,1899,3.26,0.249
Mexico,MEX,1900,3.5,0.264
Mexico,MEX,1901,4.2,0.313
Mexico,MEX,1902,4.57,0.337
Mexico,MEX,1903,5.38,0.394
Mexico,MEX,1904,5.78,0.419
Mexico,MEX,1905,6.16,0.442
Mexico,MEX,1906,6.46,0.459
Mexico,MEX,1907,7.15,0.504
Mexico,MEX,1908,7.12,0.497
Mexico,MEX,1909,7.19,0.498
Mexico,MEX,1910,7.36,0.508
Mexico,MEX,1911,11.14,0.766
Mexico,MEX,1912,10.88,0.747
Mexico,MEX,1913,13.6,0.935
Mexico,MEX,1914,11.93,0.821
Mexico,MEX,1915,15.78,1.087
Mexico,MEX,1916,18.41,1.27
Mexico,MEX,1917,27.48,1.898
Mexico,MEX,1918,32.39,2.239
Mexico,MEX,1919,42.36,2.921
Mexico,MEX,1920,77.67,5.327
Mexico,MEX,1921,91.42,6.218
Mexico,MEX,1922,86.5,5.818
Mexico,MEX,1923,73.32,4.862
Mexico,MEX,1924,68.93,4.506
Mexico,MEX,1925,57.51,3.706
Mexico,MEX,1926,45.13,2.868
Mexico,MEX,1927,32.86,2.058
Mexico,MEX,1928,24.46,1.51
Mexico,MEX,1929,22.48,1.368
Mexico,MEX,1930,20.72,1.241
Mexico,MEX,1931,16.95,0.999
Mexico,MEX,1932,16.33,0.947
Mexico,MEX,1933,17.63,1.005
Mexico,MEX,1934,19.07,1.068
Mexico,MEX,1935,21.66,1.193
Mexico,MEX,1936,22.21,1.203
Mexico,MEX,1937,25.13,1.338
Mexico,MEX,1938,24.48,1.281
Mexico,MEX,1939,22.83,1.17
Mexico,MEX,1940,23.38,1.17
Mexico,MEX,1941,22.71,1.106
Mexico,MEX,1942,19.12,0.903
Mexico,MEX,1943,19.2,0.877
Mexico,MEX,1944,20.27,0.896
Mexico,MEX,1945,22.77,0.973
Mexico,MEX,1946,25.62,1.059
Mexico,MEX,1947,29.35,1.173
Mexico,MEX,1948,30.51,1.18
Mexico,MEX,1949,28.96,1.083
Mexico,MEX,1950,30.51,1.106
Mexico,MEX,1951,34.89,1.232
Mexico,MEX,1952,37.21,1.279
Mexico,MEX,1953,36.71,1.228
Mexico,MEX,1954,36.27,1.179
Mexico,MEX,1955,39.66,1.253
Mexico,MEX,1956,42.13,1.293
Mexico,MEX,1957,49.28,1.468
Mexico,MEX,1958,54.01,1.562
Mexico,MEX,1959,58.29,1.636
Mexico,MEX,1960,63.05,1.717
Mexico,MEX,1961,65.24,1.722
Mexico,MEX,1962,63.74,1.629
Mexico,MEX,1963,66.29,1.64
Mexico,MEX,1964,74.2,1.776
Mexico,MEX,1965,75.17,1.741
Mexico,MEX,1966,80.84,1.811
Mexico,MEX,1967,90.01,1.951
Mexico,MEX,1968,93.89,1.97
Mexico,MEX,1969,102.18,2.075
Mexico,MEX,1970,113.95,2.242
Mexico,MEX,1971,126.18,2.407
Mexico,MEX,1972,132.26,2.448
Mexico,MEX,1973,144.04,2.588
Mexico,MEX,1974,154.7,2.699
Mexico,MEX,1975,164.1,2.782
Mexico,MEX,1976,183.69,3.029
Mexico,MEX,1977,192.34,3.087
Mexico,MEX,1978,222.05,3.471
Mexico,MEX,1979,240.18,3.658
Mexico,MEX,1980,267.64,3.977
Mexico,MEX,1981,283.59,4.116
Mexico,MEX,1982,303.76,4.313
Mexico,MEX,1983,277.43,3.855
Mexico,MEX,1984,276.49,3.761
Mexico,MEX,1985,287.18,3.827
Mexico,MEX,1986,293.22,3.829
Mexico,MEX,1987,305.79,3.914
Mexico,MEX,1988,305.42,3.832
Mexico,MEX,1989,323.22,3.978
Mexico,MEX,1990,316.75,3.825
Mexico,MEX,1991,329.83,3.907
Mexico,MEX,1992,332.45,3.864
Mexico,MEX,1993,337.72,3.853
Mexico,MEX,1994,351.53,3.938
Mexico,MEX,1995,330.91,3.642
Mexico,MEX,1996,341.54,3.694
Mexico,MEX,1997,362.47,3.855
Mexico,MEX,1998,381.1,3.987
Mexico,MEX,1999,386.04,3.975
Mexico,MEX,2000,391.44,3.969
